10 124
0.135566 -0.29733 -1.23063 0.991962 0.124242 -0.25535 0.226382 0.343791 0.339031 0.481464 0.646524 0.109815 0.129837 0.22242 -0.153139 0.695584 0.325311 -0.274119 -0.638789 0.138953 0.124702 0.140884 0.313215 0.551232 -0.016042 0.0362041 0.0413224 -0.620479 -0.619397 0.0410167 0.482651 0.334193 -0.8349 0.103073 -0.371093 0.388095 -0.331922 -0.174704 -0.261183 0.16709 -0.587302 0.87625 0.141707 -0.316612 0.383237 -0.0733603 -0.187443 -0.125155 -0.235857 -0.0373229 -0.300919 0.174916 0.308604 0.206347 0.395321 -0.197058 -0.169524 -0.200691 0.74478 -0.651573 0.423538 0.0408687 0.718617 -0.00508306 0.334699 0.341268 0.235904 0.379115 0.180141 0.172854 -0.305765 -0.170825 0.288037 0.0492942 0.363514 0.181527 -0.0794428 -0.06569 0.262026 0.367539 -0.508079 0.0964797 -0.343721 0.641972 0.430585 -0.270245 0.423906 -0.0280842 -0.390251 -0.299993 -0.320467 0.810075 0.0816594 0.0398292 0.751306 -0.495943 0.982552 -0.48963 -0.0866841 0.47889 -0.525055 0.00312952 0.323383 0.359795 0.297638 0.319 0.380449 0.753843 0.0158877 0.00809941 0.491202 0.253013 -0.388822 -0.00325025 -0.0188185 0.11047 0.109811 -0.0832701 0.49163 0.202207 -0.429675 -0.150535 -0.593457 -0.0318686 
0.61908 -1.35698 -0.0773954 0.163416 0.134394 0.481609 -0.230482 -0.0742141 -0.589298 0.353008 0.267944 -0.401279 -0.418507 0.614877 0.941502 -0.0540089 0.728808 0.260856 0.443539 -0.668142 -0.154561 0.444905 -0.494596 0.271979 0.18774 0.206088 -0.460636 0.854068 0.508845 -0.551128 -0.18193 0.500295 -1.32755 0.111536 -0.812575 0.538159 0.0184517 0.26437 0.0596806 0.285437 0.432236 -0.410819 0.113972 0.348556 -0.169658 -0.111221 0.387217 0.349795 -0.0305487 -0.620905 0.618923 -0.671354 0.241879 -0.471762 -0.623142 0.225136 -0.00691721 0.168192 0.695786 -0.0469773 -0.478146 0.716227 0.343775 -0.521235 -0.873191 0.454916 0.107311 0.517195 -0.130968 -0.216687 0.237492 0.272895 0.138764 -0.193937 -0.202082 -0.0769894 0.0774724 0.708494 -0.107975 -1.09747 -0.0662233 -0.202243 -1.1946 0.903934 0.134506 0.614865 0.114615 -0.0166275 0.104257 0.237352 0.574321 0.0387595 0.2374 -0.714503 0.0289858 -0.12342 0.251758 -0.380235 0.261009 -0.150865 0.0913529 0.495319 0.857079 -0.084652 -0.668564 0.282538 0.750644 0.137273 0.00159212 -0.496458 -0.267802 -0.170988 -0.473021 0.0241412 -0.166282 0.349855 -0.334037 0.192352 -0.45062 0.539244 0.062225 -0.0654499 0.374877 -0.0678417 
-0.0776001 -0.49495 0.0120779 -0.0496819 -0.0295887 -0.207048 -0.328637 0.48627 0.0769099 0.474382 -0.724631 0.247388 0.175459 0.557764 0.0834948 0.952329 0.184447 -0.273449 0.235115 -0.0214967 0.328982 0.118112 0.649803 -0.395492 -0.303319 -0.269313 0.244628 -0.249084 -0.350819 -0.0227599 0.765784 0.389739 -0.301245 -0.333649 -0.709486 0.0909547 -0.354413 -0.0926042 0.291255 -0.339663 -0.0835373 0.207698 0.816605 -0.615307 -0.636564 0.173215 0.411228 0.358009 -0.757309 0.0308571 0.242061 -0.182641 0.101734 -0.283765 -0.20952 0.561344 -0.215333 -0.43038 -0.351148 0.379535 -0.651324 -0.227439 -0.059294 0.0226083 -0.242353 0.198024 -0.164324 0.0162225 0.309859 0.612413 0.0497224 0.118655 0.158097 -0.339342 0.5593 0.732005 0.0428503 -0.310518 0.0266281 -0.11172 0.0936858 -0.053557 0.228486 -0.00358055 -0.730447 -0.460278 0.554278 -0.692433 -0.0257672 0.0694744 0.517777 0.320846 -0.0226789 -0.531816 0.788333 0.247773 -0.166701 -0.510194 0.636308 0.00343926 -0.160523 0.0296064 -0.0292778 0.331649 -0.444463 0.222406 -0.288639 -0.180073 -0.591123 0.728287 0.232871 0.662594 -0.392416 -0.86626 0.121862 -0.20911 -0.0810386 -0.0202252 -0.294245 0.267092 0.464338 0.0687912 -0.488577 -0.21941 
-0.623151 -0.304407 0.659582 -0.792733 0.812161 0.0321528 0.490378 -0.226129 0.327435 -0.213274 -0.461924 0.728568 -0.145732 0.646427 0.223015 0.0115946 0.460321 0.648515 0.836892 -0.347816 -0.594419 -0.362193 -0.217983 0.329446 -0.172945 -0.205062 0.346471 0.200495 -0.359559 -0.489724 0.246934 -0.110492 0.789547 0.0870582 -0.0916862 0.174509 0.230827 -0.268319 -0.0445306 -0.301914 -0.584062 0.768453 -0.0482011 -0.416538 -0.249713 -0.740681 -0.714211 0.244513 -0.457638 -0.0739336 -0.549373 -0.299248 -0.810949 -0.236438 0.371542 -0.60812 0.56651 0.199726 0.15675 0.774007 -0.479457 -0.40354 -0.06971 0.00823548 0.305689 0.937508 0.0205589 -0.51135 -0.0637732 0.486688 0.0348849 -0.783605 -0.733304 -0.473855 -0.197109 -0.138555 -0.0221853 -0.128598 -0.079841 -0.205537 0.492029 -0.325883 0.138974 0.418029 0.573959 0.133831 -0.0659961 -0.108578 0.537746 -0.239258 0.418256 0.261764 0.222905 0.234005 -0.0515663 0.228523 0.202106 -0.0113231 0.260712 -0.288691 -0.374653 0.427804 0.263273 -0.19573 0.251462 0.0545447 0.478825 0.21412 -0.241234 -0.602524 -0.351156 0.263255 0.512326 -0.628778 0.347882 -0.243517 -0.333212 -0.385647 0.0914633 -0.194207 0.0726142 0.0159792 -0.18529 0.21301 
-0.0918436 -0.137052 -0.746305 -0.407023 -0.144269 0.494401 -0.0304696 -0.576704 0.59265 -0.0710414 -0.175371 -0.183419 0.101094 0.506259 -0.844531 -1.03653 -0.204095 -0.783855 0.947282 -0.0404981 -0.137224 -0.038043 -0.637046 0.393013 -0.00308468 0.316459 -0.170803 0.376542 -0.00736599 -0.129139 -0.00446434 -0.0953473 0.36868 0.745364 -0.148594 -0.462669 0.0257485 -0.0985637 0.175339 -0.157141 -1.19289 -0.0779907 0.509634 0.246819 -0.163879 -0.0993691 -0.150647 0.708522 -0.083451 -0.636209 0.381726 -0.0741723 1.13745 -0.0435589 -0.502805 -1.33661 0.291252 -0.239762 0.513368 0.0739295 -0.154123 0.31513 0.0948454 0.401907 0.384591 0.45669 -0.477689 0.140256 -0.253721 -0.340883 -0.241883 0.00156451 -0.242504 -0.00204254 -0.0283295 0.294603 0.0976153 -0.315626 -0.464934 -0.780785 -0.438348 0.0998768 0.607246 0.0692507 0.152359 -0.462412 0.500122 -0.18892 0.0649745 -0.606056 0.44174 -0.0141457 0.24485 -0.343113 0.176575 -0.379392 0.579808 -0.0485113 -0.0193744 0.237231 0.0107418 0.658054 0.218825 0.694087 -0.451767 0.490746 -0.703799 -0.688478 1.28274 0.443794 -1.00001 0.0357493 -0.262518 -0.456956 -0.172166 -0.234497 0.104524 -0.437801 0.360137 -0.930111 -0.239451 0.678196 -0.171787 -0.311818 
-0.356458 -0.651307 -0.0279052 0.240235 -0.0919962 -0.0384811 -0.456402 -0.317562 0.244044 0.367456 0.0296049 0.312189 0.0244129 -0.187616 0.107273 0.116731 -0.879058 -0.380734 0.984049 0.143882 0.227988 -0.645591 -0.341307 0.346155 0.395142 -0.0976 -0.685476 0.165962 -0.265247 0.615665 -0.125004 0.22312 0.153106 -0.612915 0.388827 0.534225 -0.0689467 -0.185415 -0.340468 -0.609983 0.541901 -0.0131532 0.232551 -0.508743 0.482875 -0.775951 -0.15404 0.286181 0.442303 -0.474786 -0.319365 0.174742 -1.03466 -0.416293 0.237581 0.145776 -0.499881 -0.359978 0.467686 -0.21502 -0.34705 -0.506458 -0.186162 -0.566868 0.299236 0.183842 0.305671 -0.157785 0.253709 0.336558 0.749681 -0.477601 -0.202674 0.833478 -0.249196 -0.014718 -0.55646 0.610328 -0.63002 0.374757 -0.314758 0.174058 0.41422 0.0655662 -0.0816612 0.00542467 0.125009 0.404312 0.0975118 0.0546697 -0.839711 0.172792 0.191362 -0.424309 0.467951 -0.671967 -0.0306098 -0.253837 -0.95958 -0.153698 -0.241707 -0.896871 0.078294 1.06543 0.714655 0.361517 -0.0379704 0.0304542 -0.101223 -0.189342 -0.106196 0.542632 -0.0211105 -0.218466 0.29275 -0.225933 0.1161 -0.158483 -0.506042 -0.827896 -0.311297 -0.465726 0.466355 -0.250205 
0.614076 -0.237727 -0.863231 0.114016 -0.201046 0.25368 0.192894 -0.44497 -0.511277 0.295531 -0.946845 0.174409 0.716871 0.409307 0.238863 -0.262206 -0.827725 -0.173343 0.149701 0.213074 -0.0243329 0.172034 -0.727748 -0.338151 0.327764 -0.568238 -0.387362 -0.28313 0.323388 -0.368814 -0.429577 -0.25199 0.443858 0.805424 0.552949 -0.283458 0.581391 0.78954 -0.0373537 0.299271 -0.420336 -0.58136 -0.431348 0.881293 0.0101092 -0.286358 0.0266153 -0.321219 -0.326797 0.232216 0.814271 -0.479567 -0.207812 0.504672 0.742495 -0.25814 -0.203992 0.39144 0.531499 0.248034 -0.69443 -0.387415 -0.0496664 -0.152189 -0.122013 -0.598996 0.459328 -0.305625 -0.0628921 -0.319069 0.141097 0.587195 -0.10338 -0.529038 0.0996817 0.224044 -0.631109 0.330251 0.253012 -0.838099 -0.300986 0.88585 -0.734711 0.0700256 -0.510161 -0.0459637 0.435617 0.316038 0.179395 -0.37687 0.665619 0.482951 0.400088 -0.0242946 -0.777203 -0.565916 0.118208 0.408489 0.668825 -0.134505 -1.03954 0.241821 0.143921 0.0343309 0.508382 -0.306501 -0.281352 0.0789805 0.308808 -0.11489 -0.159139 0.134978 0.309891 -0.300161 0.757403 0.0348145 -0.0871682 0.0643537 0.788092 0.289371 -0.56005 0.148987 0.955174 -0.727184 
-0.170886 0.36693 0.105022 -0.68037 0.801365 0.273994 -0.366443 -0.214933 0.177111 -0.0946178 0.34501 0.017088 -0.0888921 -0.478997 0.127142 0.273756 0.108919 -0.188056 0.437627 -0.0179768 -0.0497192 0.393138 0.0274033 0.616405 0.769027 -0.626054 -0.463596 -0.285369 0.300464 0.424901 0.191635 -0.633419 -0.502208 -0.106404 0.190511 -0.114342 -0.371075 -0.485263 0.0943833 0.0418197 -0.254218 0.238392 -0.481215 -0.0453769 -0.487803 -0.490615 0.584645 0.336771 0.579406 0.531574 0.0860639 0.972533 -0.284353 -0.788308 -0.160376 0.451993 -0.432702 -0.769263 0.1688 -0.594704 -0.106288 0.338603 -0.0202879 0.929076 0.3619 -0.0345835 -0.245239 -0.0689025 -0.00300924 0.567143 -0.766824 0.194476 -0.888424 -0.429216 -1.56981 -0.523022 0.497351 -0.805094 -0.710769 -0.467907 -0.612145 0.0995914 -0.73235 0.398501 0.364195 -1.49495 0.448385 0.595261 0.16933 -0.0497762 -0.51585 0.184268 0.642113 0.409144 -0.752504 -0.0195872 0.130624 0.0714742 -0.538109 -0.170907 -0.208883 -0.365539 -0.000333349 -0.0910236 -0.352165 -0.0562834 -0.627894 0.174077 -0.313038 0.235725 0.399863 0.299988 0.617479 0.269689 -0.695563 -0.475202 -0.11139 -0.280948 0.45962 0.223034 0.173712 0.519683 -0.887952 -0.14047 
-0.0421509 0.0301746 -0.0890977 -0.273828 -0.9883 0.481418 -0.590061 0.214226 0.0759095 0.371081 0.310675 0.7097 -0.362589 -0.523156 0.0494613 0.534106 0.619609 -0.255655 0.0867783 0.183171 -0.305316 -0.361975 -0.36219 0.503003 -0.539626 0.430938 -0.364624 -0.417129 0.70511 -0.0869284 -0.538224 0.180986 0.704602 0.571397 -1.36053 0.114491 -0.0388786 -0.0991163 0.0266628 0.65042 -0.599166 -0.0254772 -0.0347994 0.538274 -0.263979 0.228474 -0.448812 -0.249759 0.0886673 -0.097996 0.411213 0.113978 -0.762874 -0.409558 -0.542359 -0.256195 -0.0392831 0.037926 -0.357984 0.742192 -0.425681 -0.355045 -0.100218 -0.422352 -0.518534 0.294019 -0.285637 -0.320925 -0.556088 -0.335014 -0.232292 -0.339402 -0.850098 -0.161313 0.121414 0.56371 -0.1504 -0.33376 -0.248419 0.0148394 -0.11599 -0.135961 0.135658 -0.232145 -0.244429 0.0759602 0.530421 0.387771 -0.967753 0.315476 -0.239544 0.0642112 0.35569 -0.66439 -0.374066 0.119309 -0.844982 0.175784 -0.0703036 -0.0799269 0.409052 0.545526 0.231359 0.113331 -0.515454 -0.234933 0.380875 0.264718 0.132853 -0.668594 0.368439 0.142814 -0.0351232 -1.12841 0.100765 0.287065 0.0247658 0.00599264 -0.176664 1.94947 0.0524373 -0.379884 0.746477 -0.329742 
-0.913221 -0.471184 0.425923 0.22219 0.322416 -0.0170716 0.821269 -0.0376203 0.185003 0.654048 0.208326 0.28281 0.448839 -0.113402 -0.286448 0.124293 0.937189 0.361516 -0.0599744 -0.799256 -0.325666 0.489358 0.064062 0.372137 -0.269588 0.0142172 -0.431523 -0.700505 -0.397571 -0.100203 0.224416 0.0705331 0.425779 -0.61021 -1.389 0.613981 -0.214878 0.84081 0.338948 -0.462271 0.0562587 0.634944 -0.734976 0.110913 0.619788 0.0197212 0.305561 -0.104479 0.32134 -0.362527 -0.152194 0.306799 -0.592328 -0.40136 -0.132649 -0.115127 -0.390741 0.50375 0.637374 -0.0995105 -0.0865391 -0.749968 0.247368 -0.54177 -0.789618 -0.469491 0.27888 0.33888 -0.178453 -0.080319 -0.0431701 0.0892198 -0.104639 0.138527 -0.107403 0.0311609 0.29105 -0.16957 0.00452897 -0.526681 -0.369287 -0.319912 0.0464371 -0.494191 0.13757 0.140913 -0.611729 0.564494 -0.62779 0.342612 -0.716653 0.806668 0.167434 0.14422 -0.129328 0.196123 0.0204345 -0.1311 -0.713056 0.375112 0.860117 0.890316 -0.435127 0.0944119 -0.0348445 0.425761 -0.1601 -0.120791 0.234864 -0.0925697 0.152183 -0.072328 -0.396893 -0.191617 -0.0245215 -0.366026 -0.360548 -0.000710251 -0.599491 -0.177633 -0.264118 0.492217 0.141601 -0.186803 
